violation,item,country,shipper,station,importers,cause,cargo,remarks,article,manufacturers,year,month,day
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,942.0,2,04,19
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,942.0,2,04,19
5,19,21.0,160.0,21.0,0.0,0.0,8.0,8.0,9.0,11.0,2,04,19
0,5,126.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1685.0,2,04,19
3,6,132.0,574.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,04,19
3,6,132.0,35.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,04,19
1,19,34.0,299.0,23.0,0.0,0.0,8.0,8.0,5.0,11.0,2,04,19
5,9,51.0,119.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,04,19
0,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,464.0,2,05,01
0,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,464.0,2,05,01
0,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,464.0,2,05,01
0,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,464.0,2,05,01
0,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,464.0,2,05,01
1,4,60.0,0.0,10.0,0.0,0.0,8.0,8.0,10.0,11.0,2,05,01
3,12,126.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,936.0,2,05,01
3,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,347.0,2,05,01
1,14,100.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,50.0,2,05,01
9,19,21.0,0.0,34.0,0.0,0.0,8.0,8.0,2.0,1555.0,2,05,01
1,18,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1328.0,2,05,01
1,5,3.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,652.0,2,05,01
1,10,19.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,200.0,2,05,01
1,10,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,852.0,2,05,01
6,0,132.0,601.0,37.0,0.0,1.0,8.0,8.0,26.0,11.0,2,05,01
3,6,132.0,205.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,01
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,01
1,19,132.0,528.0,23.0,0.0,0.0,8.0,8.0,5.0,11.0,2,05,01
6,13,125.0,555.0,23.0,0.0,1.0,8.0,8.0,26.0,11.0,2,05,02
1,19,63.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1576.0,2,05,02
1,8,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,185.0,2,05,02
1,17,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,282.0,2,05,08
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,08
1,19,8.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,578.0,2,05,08
3,6,132.0,502.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,08
5,19,132.0,145.0,27.0,0.0,0.0,3.0,3.0,9.0,11.0,2,05,08
1,11,142.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,64.0,2,05,08
3,19,86.0,169.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,08
0,13,63.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1916.0,2,05,11
1,17,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,970.0,2,05,11
1,15,32.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1120.0,2,05,11
1,9,51.0,119.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,05,11
3,11,116.0,0.0,18.0,0.0,0.0,8.0,8.0,27.0,311.0,2,05,11
3,11,60.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1172.0,2,05,11
0,19,84.0,0.0,15.0,0.0,0.0,8.0,8.0,16.0,752.0,2,05,11
1,4,60.0,100.0,10.0,0.0,0.0,8.0,8.0,5.0,11.0,2,05,11
6,13,53.0,84.0,23.0,0.0,0.0,8.0,8.0,26.0,11.0,2,05,11
3,6,132.0,517.0,29.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,11
1,8,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1694.0,2,05,11
0,19,21.0,0.0,42.0,0.0,0.0,8.0,8.0,16.0,1784.0,2,05,16
1,19,99.0,292.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,2,05,16
1,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,908.0,2,05,16
3,19,86.0,170.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,16
0,19,126.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1561.0,2,05,16
3,12,21.0,127.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,16
3,1,132.0,645.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,16
6,0,132.0,116.0,7.0,0.0,1.0,8.0,8.0,26.0,11.0,2,05,16
6,0,132.0,116.0,7.0,0.0,1.0,8.0,8.0,26.0,11.0,2,05,16
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,806.0,2,05,21
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,829.0,2,05,21
3,19,126.0,334.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,21
5,9,32.0,114.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,21
0,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1830.0,2,05,24
0,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1830.0,2,05,24
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,24
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1791.0,2,05,24
3,12,132.0,435.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,24
1,9,51.0,121.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,05,24
5,19,21.0,155.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,24
1,11,70.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1079.0,2,05,24
1,17,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,638.0,2,05,24
1,14,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1315.0,2,05,24
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,05,24
3,12,115.0,210.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,24
1,17,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,328.0,2,05,29
1,19,132.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,387.0,2,05,29
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1104.0,2,05,29
9,5,132.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,1556.0,2,05,29
0,19,95.0,378.0,27.0,0.0,0.0,8.0,8.0,27.0,11.0,2,05,29
0,19,95.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,467.0,2,05,29
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1590.0,2,05,31
1,17,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1465.0,2,05,31
1,15,21.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,1270.0,2,05,31
0,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1541.0,2,05,31
1,15,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,255.0,2,05,31
1,15,21.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,766.0,2,06,04
0,19,122.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,332.0,2,06,04
0,19,122.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,332.0,2,06,04
3,19,21.0,568.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,04
3,19,122.0,0.0,0.0,0.0,0.0,8.0,8.0,27.0,707.0,2,06,04
3,4,126.0,0.0,0.0,0.0,0.0,8.0,8.0,27.0,1712.0,2,06,04
5,9,51.0,121.0,23.0,0.0,0.0,8.0,8.0,9.0,319.0,2,06,07
3,12,132.0,580.0,42.0,0.0,0.0,8.0,8.0,27.0,1267.0,2,06,07
1,17,70.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,783.0,2,06,07
1,8,126.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1542.0,2,06,07
3,19,87.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,424.0,2,06,07
3,6,132.0,90.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,07
3,12,132.0,580.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,07
3,12,21.0,458.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,07
1,17,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,633.0,2,06,07
1,1,56.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,35.0,2,06,07
5,19,80.0,0.0,27.0,0.0,0.0,8.0,8.0,9.0,291.0,2,06,07
1,19,109.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,247.0,2,06,07
1,14,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1368.0,2,06,11
6,0,132.0,600.0,7.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,11
3,19,58.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1222.0,2,06,11
1,19,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1049.0,2,06,11
3,11,132.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1762.0,2,06,11
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,16.0,234.0,2,06,11
3,11,121.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1072.0,2,06,11
3,6,132.0,375.0,19.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,11
5,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,9.0,1111.0,2,06,11
3,4,132.0,306.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,11
5,19,21.0,642.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,06,11
5,9,140.0,271.0,19.0,0.0,0.0,8.0,8.0,9.0,11.0,2,06,13
1,17,36.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,169.0,2,06,13
1,18,57.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,113.0,2,06,13
1,17,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,970.0,2,06,15
5,18,132.0,0.0,17.0,0.0,0.0,8.0,8.0,34.0,759.0,2,06,15
0,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,912.0,2,06,15
1,3,62.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1710.0,2,06,15
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,897.0,2,06,15
3,11,132.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1762.0,2,06,15
3,12,132.0,580.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,15
0,2,132.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,256.0,2,06,15
0,2,132.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,256.0,2,06,15
0,19,63.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,108.0,2,06,15
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1497.0,2,06,15
5,15,21.0,0.0,31.0,0.0,0.0,8.0,8.0,9.0,1102.0,2,06,15
1,9,140.0,95.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,2,06,15
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,9.0,891.0,2,06,15
3,12,115.0,234.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,15
3,6,132.0,202.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,15
6,7,132.0,367.0,33.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,15
3,4,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1481.0,2,06,19
3,4,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,13.0,2,06,19
1,15,142.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,1463.0,2,06,19
6,0,132.0,600.0,7.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,19
0,19,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1594.0,2,06,21
3,6,132.0,504.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,21
3,6,132.0,582.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,21
5,18,36.0,0.0,40.0,0.0,0.0,8.0,8.0,34.0,608.0,2,06,26
1,8,126.0,0.0,2.0,0.0,0.0,8.0,8.0,5.0,1464.0,2,06,26
5,19,36.0,0.0,27.0,0.0,0.0,8.0,8.0,34.0,607.0,2,06,26
1,17,126.0,0.0,31.0,0.0,0.0,8.0,8.0,5.0,907.0,2,06,26
1,15,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,461.0,2,06,26
1,15,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,461.0,2,06,26
1,15,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,461.0,2,06,26
1,15,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,461.0,2,06,26
1,3,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,932.0,2,06,27
1,14,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,781.0,2,06,27
1,3,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,781.0,2,06,27
1,8,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,781.0,2,06,27
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,06,27
1,15,21.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1858.0,2,06,27
0,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,32.0,2,06,27
6,7,132.0,541.0,28.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,27
3,19,72.0,571.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,27
5,19,21.0,616.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,2,06,27
5,13,69.0,553.0,34.0,0.0,0.0,8.0,8.0,9.0,11.0,2,06,27
3,6,132.0,589.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,27
3,6,132.0,87.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,27
3,6,132.0,35.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,2,06,27
1,15,63.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1608.0,2,06,29
1,10,126.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1114.0,2,06,29
1,19,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,459.0,2,06,29
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1704.0,2,06,29
0,10,100.0,0.0,42.0,0.0,0.0,8.0,8.0,32.0,1660.0,2,08,23
1,10,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,636.0,2,06,29
6,7,126.0,560.0,29.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,29
0,19,76.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,1630.0,2,06,29
6,19,21.0,62.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,2,06,29
0,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,16.0,1887.0,2,07,05
0,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,16.0,1887.0,2,07,05
1,17,70.0,0.0,35.0,0.0,0.0,5.0,5.0,5.0,783.0,2,07,05
1,11,21.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,355.0,2,07,05
1,11,21.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,355.0,2,07,05
3,6,132.0,502.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,05
0,9,51.0,121.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,05
0,19,142.0,338.0,29.0,0.0,0.0,5.0,5.0,5.0,11.0,2,07,05
1,10,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,749.0,2,07,05
5,13,3.0,423.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,2,07,05
0,11,126.0,59.0,29.0,0.0,0.0,8.0,8.0,0.0,1540.0,3,07,18
1,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,537.0,2,07,05
1,17,70.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1581.0,2,07,05
1,15,95.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,687.0,2,07,05
1,15,95.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,687.0,2,07,05
1,17,95.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,687.0,2,07,05
1,15,95.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,687.0,2,07,05
3,12,21.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,780.0,2,07,05
1,8,57.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,435.0,2,07,05
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,07,05
3,6,132.0,376.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,05
3,19,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,307.0,2,07,05
3,6,132.0,207.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,09
6,7,126.0,383.0,24.0,0.0,0.0,8.0,8.0,25.0,11.0,2,07,09
3,6,132.0,525.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,09
3,4,60.0,101.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,13
0,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1759.0,2,07,13
1,17,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,28.0,2,07,13
1,3,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1675.0,2,07,13
5,13,140.0,271.0,19.0,0.0,0.0,8.0,8.0,9.0,11.0,2,07,13
1,15,122.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1626.0,2,07,13
1,15,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,770.0,2,07,13
1,15,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1350.0,2,07,13
0,19,21.0,0.0,27.0,0.0,0.0,8.0,8.0,16.0,415.0,2,07,19
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1032.0,2,07,19
3,11,132.0,166.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,19
3,6,132.0,574.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,19
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,952.0,2,07,19
6,0,132.0,115.0,18.0,0.0,1.0,8.0,8.0,25.0,11.0,2,07,19
3,19,134.0,187.0,19.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,19
1,17,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,862.0,2,07,23
1,18,21.0,321.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,23
0,19,70.0,0.0,29.0,0.0,0.0,8.0,8.0,16.0,231.0,2,07,31
1,19,21.0,455.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
1,4,60.0,237.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,26
0,19,126.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,1185.0,2,07,26
1,19,21.0,454.0,10.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,26
3,6,132.0,403.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,26
1,15,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,532.0,2,07,31
1,19,21.0,455.0,29.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
0,19,21.0,253.0,27.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
1,15,89.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1641.0,2,07,31
1,19,21.0,455.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
1,19,70.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,1713.0,2,07,31
1,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1445.0,2,07,31
3,12,132.0,353.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
5,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,9.0,410.0,2,07,31
0,8,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,501.0,2,07,31
3,6,132.0,517.0,29.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
1,19,21.0,453.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
3,6,132.0,374.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
3,6,132.0,582.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
6,7,132.0,193.0,10.0,0.0,1.0,8.0,8.0,25.0,11.0,2,07,31
3,6,132.0,589.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
3,6,132.0,285.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,07,31
1,3,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1862.0,2,07,31
1,15,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,162.0,2,07,31
1,15,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1092.0,2,07,31
5,13,31.0,113.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,07,31
1,1,99.0,267.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,2,07,31
3,12,132.0,351.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,03
3,1,132.0,7.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,03
6,7,132.0,193.0,14.0,0.0,1.0,8.0,8.0,25.0,11.0,2,08,03
1,18,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,125.0,2,08,03
1,17,132.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1785.0,2,08,03
5,3,21.0,0.0,19.0,0.0,0.0,8.0,8.0,9.0,11.0,2,08,03
1,10,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,1813.0,2,08,08
1,4,60.0,39.0,18.0,0.0,0.0,8.0,8.0,5.0,11.0,2,08,08
1,1,132.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1338.0,2,08,08
1,19,62.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1212.0,2,08,13
3,2,21.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,990.0,2,08,13
1,10,117.0,0.0,34.0,0.0,0.0,8.0,8.0,5.0,1729.0,2,08,13
1,15,21.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,504.0,2,08,13
0,19,122.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1869.0,2,08,13
5,13,140.0,271.0,19.0,0.0,0.0,8.0,8.0,9.0,11.0,2,08,13
0,19,58.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1238.0,2,08,13
0,19,58.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1238.0,2,08,13
0,19,115.0,337.0,37.0,0.0,0.0,11.0,11.0,5.0,11.0,2,08,16
0,19,21.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1703.0,2,08,16
1,17,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1292.0,2,08,16
1,17,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,769.0,2,08,16
1,10,100.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1748.0,2,08,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,16
6,13,34.0,583.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,2,08,16
6,13,34.0,583.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,2,08,16
1,17,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1910.0,2,08,16
5,9,51.0,121.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,08,16
0,19,21.0,0.0,21.0,0.0,0.0,8.0,8.0,5.0,351.0,2,08,16
0,19,19.0,3.0,29.0,0.0,0.0,11.0,11.0,5.0,11.0,2,08,16
5,19,21.0,176.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,08,16
6,0,3.0,645.0,10.0,0.0,0.0,8.0,8.0,25.0,11.0,2,08,16
1,17,70.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,588.0,2,08,16
1,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1714.0,2,08,16
3,19,12.0,647.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,16
5,19,21.0,459.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,2,08,16
1,17,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1093.0,2,08,16
1,8,126.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1461.0,2,08,20
1,18,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1205.0,2,08,20
1,15,58.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1233.0,2,08,20
0,19,36.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,977.0,2,08,20
9,17,57.0,0.0,10.0,0.0,0.0,8.0,8.0,2.0,1316.0,2,08,20
1,19,63.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1212.0,2,08,20
3,12,115.0,244.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,20
1,5,35.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,479.0,2,08,23
3,11,129.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1473.0,2,08,23
1,15,21.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,900.0,2,08,23
1,15,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,271.0,2,08,23
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,373.0,2,08,23
3,4,132.0,394.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,23
3,4,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,130.0,2,08,30
5,19,21.0,445.0,11.0,0.0,0.0,7.0,7.0,9.0,11.0,2,08,30
1,10,122.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1116.0,2,08,30
0,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1455.0,2,08,30
1,1,126.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1326.0,2,08,30
3,6,132.0,204.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,08,30
1,13,22.0,480.0,27.0,0.0,0.0,8.0,8.0,5.0,11.0,2,09,04
1,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,931.0,2,09,07
1,17,18.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,601.0,2,09,07
